Country name,Year,Shock Category,Shock Type,count
Japan,1992,CONFLICTS,Terrorist attack,40
Japan,1992,GEOPHYSICAL,Earthquake,1
Japan,1992,GEOPHYSICAL,Volcanic activity,1
Japan,1992,TECHNOLOGICAL,Explosion (Industrial),1
Japan,1992,TECHNOLOGICAL,Rail,1
Japan,1993,CLIMATIC,Flood,1
Japan,1993,CLIMATIC,Mass movement (wet),2
Japan,1993,CLIMATIC,Storm,3
Japan,1993,CONFLICTS,Terrorist attack,45
Japan,1993,GEOPHYSICAL,Earthquake,2
Japan,1993,GEOPHYSICAL,Volcanic activity,1
Japan,1993,TECHNOLOGICAL,Water,1
Japan,1994,CLIMATIC,Storm,3
Japan,1994,CONFLICTS,Terrorist attack,9
Japan,1994,GEOPHYSICAL,Earthquake,2
Japan,1994,TECHNOLOGICAL,Air,1
Japan,1995,CLIMATIC,Flood,1
Japan,1995,CLIMATIC,Storm,1
Japan,1995,CONFLICTS,Terrorist attack,20
Japan,1995,GEOPHYSICAL,Earthquake,2
Japan,1995,TECHNOLOGICAL,Miscellaneous accident (General),2
Japan,1995,TECHNOLOGICAL,Water,1
Japan,1996,CLIMATIC,Mass movement (wet),1
Japan,1996,CLIMATIC,Storm,1
Japan,1996,CONFLICTS,Terrorist attack,8
Japan,1996,ECOLOGICAL,Infectious disease,1
Japan,1996,TECHNOLOGICAL,Air,1
Japan,1996,TECHNOLOGICAL,Collapse (Miscellaneous),1
Japan,1996,TECHNOLOGICAL,Poisoning,1
Japan,1996,TECHNOLOGICAL,Rail,1
Japan,1997,CLIMATIC,Mass movement (wet),1
Japan,1997,CLIMATIC,Storm,2
Japan,1997,CONFLICTS,Terrorist attack,5
Japan,1997,ECONOMIC,Banking Crises,1
Japan,1998,CLIMATIC,Flood,1
Japan,1998,CLIMATIC,Mass movement (wet),1
Japan,1998,CLIMATIC,Storm,5
Japan,1998,CONFLICTS,Terrorist attack,1
Japan,1998,ECOLOGICAL,Infectious disease,1
Japan,1998,ECONOMIC,Banking Crises,1
Japan,1999,CLIMATIC,Flood,2
Japan,1999,CLIMATIC,Storm,1
Japan,1999,CONFLICTS,Terrorist attack,2
Japan,1999,ECONOMIC,Banking Crises,1
Japan,1999,TECHNOLOGICAL,Fire (Miscellaneous),1
Japan,1999,TECHNOLOGICAL,Radiation,1
Japan,2000,CLIMATIC,Flood,1
Japan,2000,CLIMATIC,Storm,3
Japan,2000,CONFLICTS,Terrorist attack,13
Japan,2000,ECOLOGICAL,Infectious disease,1
Japan,2000,ECONOMIC,Banking Crises,1
Japan,2000,GEOPHYSICAL,Earthquake,2
Japan,2000,GEOPHYSICAL,Volcanic activity,2
Japan,2000,TECHNOLOGICAL,Explosion (Industrial),1
Japan,2000,TECHNOLOGICAL,Poisoning,1
Japan,2000,TECHNOLOGICAL,Water,1
Japan,2001,CLIMATIC,Flood,1
Japan,2001,CLIMATIC,Storm,4
Japan,2001,CONFLICTS,Terrorist attack,3
Japan,2001,ECONOMIC,Banking Crises,1
Japan,2001,GEOPHYSICAL,Earthquake,1
Japan,2001,TECHNOLOGICAL,Explosion (Miscellaneous),1
Japan,2001,TECHNOLOGICAL,Fire (Miscellaneous),1
Japan,2001,TECHNOLOGICAL,Miscellaneous accident (General),1
Japan,2001,TECHNOLOGICAL,Water,1
Japan,2002,CLIMATIC,Storm,5
Japan,2002,CLIMATIC,Wildfire,1
Japan,2002,CONFLICTS,Intrastate conflict,1
Japan,2002,CONFLICTS,Terrorist attack,2
Japan,2003,CLIMATIC,Flood,1
Japan,2003,CLIMATIC,Storm,2
Japan,2003,CONFLICTS,Terrorist attack,2
Japan,2003,ECOLOGICAL,Infectious disease,1
Japan,2003,GEOPHYSICAL,Earthquake,3
Japan,2004,CLIMATIC,Extreme temperature,1
Japan,2004,CLIMATIC,Flood,2
Japan,2004,CLIMATIC,Storm,8
Japan,2004,ECOLOGICAL,Infectious disease,1
Japan,2004,GEOPHYSICAL,Earthquake,1
Japan,2005,CLIMATIC,Flood,1
Japan,2005,CLIMATIC,Storm,3
Japan,2005,GEOPHYSICAL,Earthquake,2
Japan,2005,TECHNOLOGICAL,Rail,1
Japan,2006,CLIMATIC,Flood,2
Japan,2006,CLIMATIC,Storm,3
Japan,2006,TECHNOLOGICAL,Water,1
Japan,2007,CLIMATIC,Extreme temperature,1
Japan,2007,CLIMATIC,Flood,1
Japan,2007,CLIMATIC,Storm,3
Japan,2007,GEOPHYSICAL,Earthquake,3
Japan,2008,CLIMATIC,Extreme temperature,1
Japan,2008,CLIMATIC,Flood,1
Japan,2008,CONFLICTS,Terrorist attack,3
Japan,2008,GEOPHYSICAL,Earthquake,2
Japan,2008,TECHNOLOGICAL,Fire (Miscellaneous),1
Japan,2008,TECHNOLOGICAL,Water,1
Japan,2009,CLIMATIC,Extreme temperature,1
Japan,2009,CLIMATIC,Mass movement (wet),2
Japan,2009,CLIMATIC,Storm,2
Japan,2009,CONFLICTS,Terrorist attack,1
Japan,2009,ECOLOGICAL,Infectious disease,1
Japan,2009,GEOPHYSICAL,Earthquake,1
Japan,2009,TECHNOLOGICAL,Water,2
Japan,2010,CLIMATIC,Extreme temperature,1
Japan,2010,CLIMATIC,Flood,1
Japan,2010,TECHNOLOGICAL,Water,1
Japan,2011,CLIMATIC,Extreme temperature,1
Japan,2011,CLIMATIC,Flood,1
Japan,2011,CLIMATIC,Storm,3
Japan,2011,GEOPHYSICAL,Earthquake,2
Japan,2012,CLIMATIC,Flood,1
Japan,2012,CLIMATIC,Storm,6
Japan,2012,TECHNOLOGICAL,Water,1
Japan,2013,CLIMATIC,Extreme temperature,1
Japan,2013,CLIMATIC,Flood,1
Japan,2013,CLIMATIC,Storm,7
Japan,2013,CONFLICTS,Terrorist attack,1
Japan,2013,GEOPHYSICAL,Earthquake,1
Japan,2013,TECHNOLOGICAL,Fire (Miscellaneous),1
Japan,2013,TECHNOLOGICAL,Water,1
Jersey,2009,ECOLOGICAL,Infectious disease,1
Jordan,1970,CONFLICTS,Terrorist attack,9
Jordan,1971,CONFLICTS,Terrorist attack,5
Jordan,1972,CONFLICTS,Terrorist attack,7
Jordan,1973,CONFLICTS,Terrorist attack,1
Jordan,1975,CONFLICTS,Intrastate conflict,1
Jordan,1976,CONFLICTS,Terrorist attack,1
Jordan,1980,CONFLICTS,Terrorist attack,1
Jordan,1981,CONFLICTS,Terrorist attack,2
Jordan,1981,ECOLOGICAL,Infectious disease,1
Jordan,1982,CONFLICTS,Terrorist attack,1
Jordan,1983,CONFLICTS,Terrorist attack,7
Jordan,1984,CONFLICTS,Terrorist attack,5
Jordan,1987,CLIMATIC,Flood,1
Jordan,1988,CONFLICTS,Terrorist attack,1
Jordan,1988,ECONOMIC,Currency Crises,1
Jordan,1988,ECONOMIC,Debt Crises,1
Jordan,1989,ECOLOGICAL,Infestation,1
Jordan,1989,ECONOMIC,Banking Crises,1
Jordan,1989,ECONOMIC,Currency Crises,1
Jordan,1989,ECONOMIC,Debt Crises,1
Jordan,1990,CONFLICTS,Terrorist attack,3
Jordan,1990,ECONOMIC,Banking Crises,1
Jordan,1990,ECONOMIC,Currency Crises,1
Jordan,1991,CLIMATIC,Flood,1
Jordan,1991,CLIMATIC,Storm,1
Jordan,1991,CONFLICTS,Terrorist attack,11
Jordan,1991,ECONOMIC,Banking Crises,1
Jordan,1991,ECONOMIC,Currency Crises,1
Jordan,1992,CLIMATIC,Extreme temperature,1
Jordan,1992,CONFLICTS,Terrorist attack,2
Jordan,1992,ECONOMIC,Currency Crises,1
Jordan,1993,CONFLICTS,Terrorist attack,1
Jordan,1993,ECONOMIC,Currency Crises,1
Jordan,1993,TECHNOLOGICAL,Fire (Miscellaneous),1
Jordan,1994,CONFLICTS,Terrorist attack,6
Jordan,1994,ECONOMIC,Currency Crises,1
Jordan,1994,TECHNOLOGICAL,Road,1
Jordan,1995,CONFLICTS,Terrorist attack,3
Jordan,1995,ECONOMIC,Currency Crises,1
Jordan,1996,CONFLICTS,Terrorist attack,2
Jordan,1996,ECONOMIC,Currency Crises,1
Jordan,1997,CLIMATIC,Flood,1
Jordan,1997,CONFLICTS,Terrorist attack,3
Jordan,1997,ECONOMIC,Currency Crises,1
Jordan,1998,CONFLICTS,Terrorist attack,1
Jordan,1998,ECONOMIC,Currency Crises,1
Jordan,1999,CLIMATIC,Drought,1
Jordan,1999,CONFLICTS,Terrorist attack,2
Jordan,1999,ECONOMIC,Currency Crises,1
Jordan,2000,CLIMATIC,Drought,1
Jordan,2000,CLIMATIC,Extreme temperature,1
Jordan,2000,CLIMATIC,Storm,1
Jordan,2000,CONFLICTS,Terrorist attack,2
Jordan,2000,ECONOMIC,Currency Crises,1
Jordan,2000,TECHNOLOGICAL,Air,1
Jordan,2001,CONFLICTS,Terrorist attack,2
Jordan,2001,ECONOMIC,Currency Crises,1
Jordan,2001,TECHNOLOGICAL,Road,1
Jordan,2002,CLIMATIC,Storm,1
Jordan,2002,CONFLICTS,Intrastate conflict,1
Jordan,2002,CONFLICTS,Terrorist attack,2
Jordan,2002,ECONOMIC,Currency Crises,1
Jordan,2003,ECONOMIC,Currency Crises,1
Jordan,2003,TECHNOLOGICAL,Collapse (Industrial),1
Jordan,2003,TECHNOLOGICAL,Road,1
Jordan,2004,ECOLOGICAL,Aquaculture,1
Jordan,2004,ECONOMIC,Currency Crises,1
Jordan,2004,TECHNOLOGICAL,Road,1
Jordan,2005,CONFLICTS,Terrorist attack,4
Jordan,2005,ECONOMIC,Currency Crises,1
Jordan,2006,CONFLICTS,Terrorist attack,1
Jordan,2006,ECONOMIC,Currency Crises,1
Jordan,2006,TECHNOLOGICAL,Road,1
Jordan,2007,CONFLICTS,Intrastate conflict,1
Jordan,2007,ECONOMIC,Currency Crises,1
Jordan,2008,ECONOMIC,Currency Crises,1
Jordan,2008,TECHNOLOGICAL,Road,1
Jordan,2009,CONFLICTS,Intrastate conflict,1
Jordan,2009,ECOLOGICAL,Infectious disease,1
Jordan,2010,CONFLICTS,Intrastate conflict,1
Jordan,2010,CONFLICTS,Terrorist attack,2
Jordan,2011,CONFLICTS,Intrastate conflict,1
Jordan,2012,CONFLICTS,Intrastate conflict,1
Jordan,2012,CONFLICTS,Terrorist attack,2
Jordan,2013,CONFLICTS,Intrastate conflict,1
Jordan,2013,CONFLICTS,Terrorist attack,1
Jordan,2013,ECOLOGICAL,Infectious disease,1
Jordan,2013,TECHNOLOGICAL,Road,1
Kazakhstan,1972,TECHNOLOGICAL,Air,0
Kazakhstan,1974,CLIMATIC,Mass movement (wet),0
Kazakhstan,1975,TECHNOLOGICAL,Miscellaneous accident (General),0
Kazakhstan,1976,GEOPHYSICAL,Earthquake,0
Kazakhstan,1977,TECHNOLOGICAL,Fire (Miscellaneous),0
Kazakhstan,1978,CONFLICTS,Terrorist attack,0
Kazakhstan,1979,CONFLICTS,Interstate conflict,1
Kazakhstan,1979,TECHNOLOGICAL,Chemical spill,0
Kazakhstan,1980,CONFLICTS,Intrastate conflict,1
Kazakhstan,1980,TECHNOLOGICAL,Air,0
Kazakhstan,1981,CLIMATIC,Flood,0
Kazakhstan,1981,CLIMATIC,Storm,0
Kazakhstan,1981,CONFLICTS,Intrastate conflict,1
Kazakhstan,1981,TECHNOLOGICAL,Fire (Miscellaneous),0
Kazakhstan,1981,TECHNOLOGICAL,Rail,0
Kazakhstan,1982,CLIMATIC,Flood,0
Kazakhstan,1982,CONFLICTS,Intrastate conflict,1
Kazakhstan,1982,TECHNOLOGICAL,Collapse (Miscellaneous),0
Kazakhstan,1983,CLIMATIC,Flood,0
Kazakhstan,1983,CLIMATIC,Storm,0
Kazakhstan,1983,CONFLICTS,Intrastate conflict,1
Kazakhstan,1983,GEOPHYSICAL,Earthquake,0
Kazakhstan,1983,TECHNOLOGICAL,Air,0
Kazakhstan,1983,TECHNOLOGICAL,Water,0
Kazakhstan,1984,CLIMATIC,Flood,0
Kazakhstan,1984,CLIMATIC,Storm,0
Kazakhstan,1984,CONFLICTS,Intrastate conflict,1
Kazakhstan,1984,GEOPHYSICAL,Earthquake,0
Kazakhstan,1984,TECHNOLOGICAL,Air,0
Kazakhstan,1984,TECHNOLOGICAL,Explosion (Industrial),0
Kazakhstan,1984,TECHNOLOGICAL,Explosion (Miscellaneous),0
Kazakhstan,1985,CLIMATIC,Flood,0
Kazakhstan,1985,CONFLICTS,Intrastate conflict,1
Kazakhstan,1985,GEOPHYSICAL,Earthquake,0
Kazakhstan,1985,TECHNOLOGICAL,Air,0
Kazakhstan,1985,TECHNOLOGICAL,Radiation,0
Kazakhstan,1986,CONFLICTS,Intrastate conflict,1
Kazakhstan,1986,GEOPHYSICAL,Earthquake,0
Kazakhstan,1986,TECHNOLOGICAL,Explosion (Industrial),0
Kazakhstan,1986,TECHNOLOGICAL,Radiation,0
Kazakhstan,1986,TECHNOLOGICAL,Rail,0
Kazakhstan,1986,TECHNOLOGICAL,Water,0
Kazakhstan,1987,CLIMATIC,Flood,0
Kazakhstan,1987,CLIMATIC,Mass movement (wet),0
Kazakhstan,1987,CLIMATIC,Wildfire,0
Kazakhstan,1987,CONFLICTS,Intrastate conflict,1
Kazakhstan,1987,TECHNOLOGICAL,Miscellaneous accident (General),0
Kazakhstan,1987,TECHNOLOGICAL,Rail,0
Kazakhstan,1988,CLIMATIC,Flood,0
Kazakhstan,1988,CONFLICTS,Intrastate conflict,1
Kazakhstan,1988,GEOPHYSICAL,Earthquake,0
Kazakhstan,1988,TECHNOLOGICAL,Air,0
Kazakhstan,1988,TECHNOLOGICAL,Chemical spill,0
Kazakhstan,1988,TECHNOLOGICAL,Rail,0
Kazakhstan,1989,CLIMATIC,Flood,0
Kazakhstan,1989,CLIMATIC,Mass movement (wet),0
Kazakhstan,1989,CONFLICTS,Intrastate conflict,1
Kazakhstan,1989,CONFLICTS,Terrorist attack,0
Kazakhstan,1989,GEOPHYSICAL,Earthquake,0
Kazakhstan,1989,GEOPHYSICAL,Mass movement (dry),0
Kazakhstan,1989,TECHNOLOGICAL,Air,0
Kazakhstan,1989,TECHNOLOGICAL,Collapse (Miscellaneous),0
Kazakhstan,1989,TECHNOLOGICAL,Explosion (Industrial),0
Kazakhstan,1989,TECHNOLOGICAL,Rail,0
Kazakhstan,1990,CLIMATIC,Flood,0
Kazakhstan,1990,CLIMATIC,Mass movement (wet),0
Kazakhstan,1990,CONFLICTS,Intrastate conflict,1
Kazakhstan,1990,CONFLICTS,Terrorist attack,0
Kazakhstan,1990,GEOPHYSICAL,Earthquake,0
Kazakhstan,1990,TECHNOLOGICAL,Air,0
Kazakhstan,1990,TECHNOLOGICAL,Explosion (Industrial),0
Kazakhstan,1990,TECHNOLOGICAL,Rail,0
Kazakhstan,1990,TECHNOLOGICAL,Road,0
Kazakhstan,1991,CLIMATIC,Flood,0
Kazakhstan,1991,CLIMATIC,Storm,0
Kazakhstan,1991,CONFLICTS,Intrastate conflict,1
Kazakhstan,1991,CONFLICTS,Terrorist attack,0
Kazakhstan,1991,GEOPHYSICAL,Earthquake,0
Kazakhstan,1991,GEOPHYSICAL,Mass movement (dry),0
Kazakhstan,1991,TECHNOLOGICAL,Air,0
Kazakhstan,1991,TECHNOLOGICAL,Explosion (Industrial),0
Kazakhstan,1991,TECHNOLOGICAL,Fire (Industrial),0
Kazakhstan,1991,TECHNOLOGICAL,Fire (Miscellaneous),0
Kazakhstan,1992,CONFLICTS,Terrorist attack,5
Kazakhstan,1992,ECOLOGICAL,Fisheries,0
Kazakhstan,1993,CLIMATIC,Flood,1
Kazakhstan,1993,CONFLICTS,Intrastate conflict,1
Kazakhstan,1993,CONFLICTS,Intrastate conflict,1
Kazakhstan,1994,CONFLICTS,Intrastate conflict,1
Kazakhstan,1994,CONFLICTS,Intrastate conflict,1
Kazakhstan,1994,CONFLICTS,Terrorist attack,1
Kazakhstan,1994,TECHNOLOGICAL,Air,1
Kazakhstan,1994,TECHNOLOGICAL,Explosion (Miscellaneous),2
Kazakhstan,1995,CLIMATIC,Storm,1
Kazakhstan,1995,CONFLICTS,Intrastate conflict,1
Kazakhstan,1995,CONFLICTS,Intrastate conflict,1
Kazakhstan,1995,TECHNOLOGICAL,Explosion (Miscellaneous),1
Kazakhstan,1996,CONFLICTS,Intrastate conflict,1
Kazakhstan,1996,CONFLICTS,Intrastate conflict,1
Kazakhstan,1997,CLIMATIC,Extreme temperature,1
Kazakhstan,1997,CLIMATIC,Wildfire,1
Kazakhstan,1997,CONFLICTS,Terrorist attack,2
Kazakhstan,1998,TECHNOLOGICAL,Explosion (Miscellaneous),1
Kazakhstan,1999,CONFLICTS,Intrastate conflict,1
Kazakhstan,1999,ECONOMIC,Currency Crises,1
Kazakhstan,2000,CLIMATIC,Flood,1
Kazakhstan,2000,CONFLICTS,Intrastate conflict,1
Kazakhstan,2000,CONFLICTS,Terrorist attack,1
Kazakhstan,2001,CLIMATIC,Extreme temperature,1
Kazakhstan,2001,CLIMATIC,Flood,1
Kazakhstan,2001,CONFLICTS,Intrastate conflict,1
Kazakhstan,2001,CONFLICTS,Terrorist attack,1
Kazakhstan,2002,CONFLICTS,Intrastate conflict,1
Kazakhstan,2003,CONFLICTS,Intrastate conflict,1
Kazakhstan,2003,GEOPHYSICAL,Earthquake,1
Kazakhstan,2004,CLIMATIC,Mass movement (wet),1
Kazakhstan,2004,CONFLICTS,Intrastate conflict,1
Kazakhstan,2004,CONFLICTS,Intrastate conflict,1
Kazakhstan,2004,TECHNOLOGICAL,Explosion (Industrial),1
Kazakhstan,2004,TECHNOLOGICAL,Miscellaneous accident (General),1
Kazakhstan,2005,CLIMATIC,Flood,1
Kazakhstan,2005,CONFLICTS,Intrastate conflict,1
Kazakhstan,2005,CONFLICTS,Intrastate conflict,1
Kazakhstan,2005,ECOLOGICAL,Infectious disease,1
Kazakhstan,2006,CONFLICTS,Intrastate conflict,1
Kazakhstan,2006,CONFLICTS,Intrastate conflict,1
Kazakhstan,2006,TECHNOLOGICAL,Explosion (Industrial),1
Kazakhstan,2007,CONFLICTS,Intrastate conflict,1
Kazakhstan,2007,CONFLICTS,Intrastate conflict,1
Kazakhstan,2008,CLIMATIC,Flood,1
Kazakhstan,2008,CONFLICTS,Intrastate conflict,1
Kazakhstan,2008,CONFLICTS,Intrastate conflict,1
Kazakhstan,2008,CONFLICTS,Terrorist attack,1
Kazakhstan,2008,ECONOMIC,Banking Crises,1
Kazakhstan,2008,TECHNOLOGICAL,Explosion (Industrial),1
Kazakhstan,2009,CONFLICTS,Intrastate conflict,1
Kazakhstan,2009,ECOLOGICAL,Infectious disease,1
Kazakhstan,2009,TECHNOLOGICAL,Air,1
Kazakhstan,2009,TECHNOLOGICAL,Fire (Industrial),1
Kazakhstan,2009,TECHNOLOGICAL,Fire (Miscellaneous),1
Kazakhstan,2010,CLIMATIC,Flood,2
Kazakhstan,2010,CONFLICTS,Intrastate conflict,1
Kazakhstan,2011,CLIMATIC,Flood,1
Kazakhstan,2011,CONFLICTS,Intrastate conflict,1
Kazakhstan,2011,CONFLICTS,Terrorist attack,5
Kazakhstan,2012,CLIMATIC,Extreme temperature,1
Kazakhstan,2012,CLIMATIC,Flood,1
Kazakhstan,2012,CONFLICTS,Intrastate conflict,1
Kazakhstan,2012,CONFLICTS,Terrorist attack,4
Kazakhstan,2012,TECHNOLOGICAL,Air,1
Kazakhstan,2012,TECHNOLOGICAL,Road,1
Kazakhstan,2013,CONFLICTS,Intrastate conflict,1
Kazakhstan,2013,CONFLICTS,Terrorist attack,4
Kazakhstan,2013,TECHNOLOGICAL,Air,1
Kenya,1971,CLIMATIC,Drought,1
Kenya,1974,TECHNOLOGICAL,Air,1
Kenya,1975,CLIMATIC,Flood,1
Kenya,1975,CONFLICTS,Terrorist attack,4
Kenya,1976,CONFLICTS,Terrorist attack,2
Kenya,1977,CLIMATIC,Flood,1
Kenya,1978,CONFLICTS,Terrorist attack,1
Kenya,1979,CLIMATIC,Drought,1
Kenya,1980,CONFLICTS,Terrorist attack,1
Kenya,1981,ECONOMIC,Currency Crises,1
Kenya,1982,CLIMATIC,Flood,1
Kenya,1982,CONFLICTS,Intrastate conflict,1
Kenya,1982,TECHNOLOGICAL,Fire (Miscellaneous),2
Kenya,1984,CLIMATIC,Drought,1
Kenya,1985,ECONOMIC,Banking Crises,1
Kenya,1987,TECHNOLOGICAL,Road,1
Kenya,1988,CLIMATIC,Storm,1
Kenya,1988,TECHNOLOGICAL,Road,1
Kenya,1989,CONFLICTS,Terrorist attack,4
Kenya,1989,ECONOMIC,Currency Crises,1
Kenya,1989,TECHNOLOGICAL,Miscellaneous accident (General),1
Kenya,1989,TECHNOLOGICAL,Road,1
Kenya,1989,TECHNOLOGICAL,Water,1
Kenya,1990,CLIMATIC,Flood,1
Kenya,1990,ECONOMIC,Currency Crises,1
Kenya,1990,GEOPHYSICAL,Earthquake,1
Kenya,1990,TECHNOLOGICAL,Air,1
Kenya,1991,CLIMATIC,Drought,1
Kenya,1991,CONFLICTS,Terrorist attack,5
Kenya,1991,ECOLOGICAL,Infectious disease,1
Kenya,1991,ECONOMIC,Currency Crises,1
Kenya,1991,TECHNOLOGICAL,Road,4
Kenya,1991,TECHNOLOGICAL,Water,1
Kenya,1992,CONFLICTS,Terrorist attack,30
Kenya,1992,ECONOMIC,Banking Crises,1
Kenya,1992,ECONOMIC,Currency Crises,1
Kenya,1992,TECHNOLOGICAL,Air,1
Kenya,1992,TECHNOLOGICAL,Road,1
Kenya,1993,CONFLICTS,Terrorist attack,25
Kenya,1993,ECONOMIC,Banking Crises,1
Kenya,1993,ECONOMIC,Currency Crises,1
Kenya,1993,ECONOMIC,Debt Crises,1
Kenya,1993,TECHNOLOGICAL,Collapse (Industrial),1
Kenya,1993,TECHNOLOGICAL,Rail,1
Kenya,1993,TECHNOLOGICAL,Road,1
Kenya,1993,TECHNOLOGICAL,Water,1
Kenya,1994,CLIMATIC,Drought,1
Kenya,1994,CONFLICTS,Terrorist attack,5
Kenya,1994,ECOLOGICAL,Infectious disease,1
Kenya,1994,ECONOMIC,Banking Crises,1
Kenya,1994,ECONOMIC,Currency Crises,1
Kenya,1994,TECHNOLOGICAL,Water,2
Kenya,1995,CONFLICTS,Terrorist attack,4
Kenya,1996,CLIMATIC,Flood,1
Kenya,1996,CONFLICTS,Terrorist attack,3
Kenya,1997,CLIMATIC,Drought,1
Kenya,1997,CLIMATIC,Flood,1
Kenya,1997,CONFLICTS,Terrorist attack,17
Kenya,1997,ECOLOGICAL,Infectious disease,1
Kenya,1997,TECHNOLOGICAL,Fire (Miscellaneous),1
Kenya,1997,TECHNOLOGICAL,Water,1
Kenya,1998,CLIMATIC,Flood,1
Kenya,1998,CONFLICTS,Terrorist attack,2
Kenya,1998,ECOLOGICAL,Infectious disease,1
Kenya,1998,ECONOMIC,Currency Crises,1
Kenya,1998,TECHNOLOGICAL,Fire (Miscellaneous),1
Kenya,1998,TECHNOLOGICAL,Road,2
Kenya,1999,CLIMATIC,Drought,1
Kenya,1999,ECOLOGICAL,Infectious disease,2
Kenya,1999,ECONOMIC,Currency Crises,1
Kenya,1999,TECHNOLOGICAL,Rail,1
Kenya,1999,TECHNOLOGICAL,Road,3
Kenya,2000,CONFLICTS,Terrorist attack,4
Kenya,2000,ECONOMIC,Currency Crises,1
Kenya,2000,TECHNOLOGICAL,Poisoning,1
Kenya,2000,TECHNOLOGICAL,Rail,2
Kenya,2000,TECHNOLOGICAL,Road,5
Kenya,2001,CLIMATIC,Flood,1
Kenya,2001,CONFLICTS,Terrorist attack,7
Kenya,2001,ECOLOGICAL,Fisheries,1
Kenya,2001,ECONOMIC,Currency Crises,1
Kenya,2001,TECHNOLOGICAL,Fire (Miscellaneous),1
Kenya,2001,TECHNOLOGICAL,Road,3
Kenya,2002,CLIMATIC,Flood,4
Kenya,2002,CLIMATIC,Mass movement (wet),1
Kenya,2002,CONFLICTS,Terrorist attack,2
Kenya,2002,ECONOMIC,Currency Crises,1
Kenya,2003,CLIMATIC,Flood,2
Kenya,2003,CONFLICTS,Terrorist attack,2
Kenya,2003,TECHNOLOGICAL,Air,1
Kenya,2003,TECHNOLOGICAL,Road,1
Kenya,2004,CLIMATIC,Drought,1
Kenya,2004,CLIMATIC,Flood,2
Kenya,2004,ECOLOGICAL,Infectious disease,1
Kenya,2004,ECONOMIC,Currency Crises,1
Kenya,2004,GEOPHYSICAL,Earthquake,1
Kenya,2004,TECHNOLOGICAL,Fire (Miscellaneous),1
Kenya,2004,TECHNOLOGICAL,Miscellaneous accident (General),2
Kenya,2004,TECHNOLOGICAL,Road,2
Kenya,2005,CLIMATIC,Drought,1
Kenya,2005,CLIMATIC,Flood,3
Kenya,2005,CONFLICTS,Terrorist attack,2
Kenya,2005,ECONOMIC,Currency Crises,1
Kenya,2005,TECHNOLOGICAL,Miscellaneous accident (General),2
Kenya,2005,TECHNOLOGICAL,Road,2
Kenya,2006,CLIMATIC,Flood,4
Kenya,2006,CONFLICTS,Terrorist attack,2
Kenya,2006,ECOLOGICAL,Infectious disease,2
Kenya,2006,ECONOMIC,Currency Crises,1
Kenya,2006,TECHNOLOGICAL,Air,1
Kenya,2006,TECHNOLOGICAL,Collapse (Industrial),1
Kenya,2006,TECHNOLOGICAL,Road,6
Kenya,2007,CLIMATIC,Flood,3
Kenya,2007,CLIMATIC,Mass movement (wet),1
Kenya,2007,CONFLICTS,Terrorist attack,12
Kenya,2007,ECOLOGICAL,Infectious disease,1
Kenya,2007,ECONOMIC,Currency Crises,1
Kenya,2007,TECHNOLOGICAL,Collapse (Miscellaneous),1
Kenya,2007,TECHNOLOGICAL,Road,4
Kenya,2008,CLIMATIC,Drought,1
Kenya,2008,CLIMATIC,Flood,6
Kenya,2008,CLIMATIC,Mass movement (wet),1
Kenya,2008,CONFLICTS,Terrorist attack,11
Kenya,2008,TECHNOLOGICAL,Road,1
Kenya,2009,CLIMATIC,Flood,2
Kenya,2009,CONFLICTS,Terrorist attack,1
Kenya,2009,ECOLOGICAL,Infectious disease,1
Kenya,2009,TECHNOLOGICAL,Collapse (Miscellaneous),1
Kenya,2009,TECHNOLOGICAL,Explosion (Miscellaneous),1
Kenya,2009,TECHNOLOGICAL,Fire (Miscellaneous),2
Kenya,2009,TECHNOLOGICAL,Road,2
Kenya,2010,CLIMATIC,Flood,2
Kenya,2010,CLIMATIC,Mass movement (wet),1
Kenya,2010,CONFLICTS,Terrorist attack,12
Kenya,2010,ECOLOGICAL,Infectious disease,1
Kenya,2011,CLIMATIC,Drought,2
Kenya,2011,CLIMATIC,Flood,3
Kenya,2011,CONFLICTS,Intrastate conflict,1
Kenya,2011,CONFLICTS,Terrorist attack,42
Kenya,2011,TECHNOLOGICAL,Collapse (Industrial),1
Kenya,2011,TECHNOLOGICAL,Explosion (Industrial),1
Kenya,2011,TECHNOLOGICAL,Fire (Miscellaneous),4
Kenya,2011,TECHNOLOGICAL,Road,2
Kenya,2012,CLIMATIC,Flood,1
Kenya,2012,CONFLICTS,Intrastate conflict,1
Kenya,2012,CONFLICTS,Terrorist attack,80
Kenya,2012,TECHNOLOGICAL,Water,1
Kenya,2013,CLIMATIC,Flood,4
Kenya,2013,CONFLICTS,Intrastate conflict,1
Kenya,2013,CONFLICTS,Terrorist attack,80
Kenya,2013,ECOLOGICAL,Infectious disease,1
Kenya,2013,TECHNOLOGICAL,Road,4
Kiribati,1972,CLIMATIC,Storm,1
Kiribati,1977,ECOLOGICAL,Infectious disease,1
Kiribati,1989,ECOLOGICAL,Crops,1
Kiribati,1998,ECOLOGICAL,Infectious disease,1
Kiribati,1999,CLIMATIC,Drought,1
Kiribati,2000,ECOLOGICAL,Fisheries,1
Kiribati,2007,ECOLOGICAL,Aquaculture,1
Kiribati,2008,CLIMATIC,Flood,1
